"Species","SASAP.Region","YEAR","median_wgt","p05_wgt","p95_wgt"
"coho","Copper River",1981,10.3763650297767,10.3763650297767,10.3763650297767
"coho","Copper River",1982,9.65793912296361,9.65793912296361,9.65793912296361
"coho","Copper River",1983,9.64493415415144,9.64493415415144,9.64493415415144
"coho","Copper River",1984,10.5490571530008,10.5490571530008,10.5490571530008
"coho","Copper River",1985,10.1991538598316,10.1991538598316,10.1991538598316
"coho","Copper River",1986,9.62570090503679,9.62570090503679,9.62570090503679
"coho","Copper River",1987,8.47262882397191,8.47262882397191,8.47262882397191
"coho","Copper River",1988,9.79366649927158,9.79366649927158,9.79366649927158
"coho","Copper River",1989,8.81189472588072,8.81189472588072,8.81189472588072
"coho","Copper River",1990,9.2942810604126,9.2942810604126,9.2942810604126
"coho","Copper River",1991,9.05607371116353,9.05607371116353,9.05607371116353
"coho","Copper River",1992,9.20031492439657,9.20031492439657,9.20031492439657
"coho","Copper River",1993,7.80108078992806,7.80108078992806,7.80108078992806
"coho","Copper River",1994,9.93312703812617,9.93312703812617,9.93312703812617
"coho","Copper River",1995,9.48943801586753,9.48943801586753,9.48943801586753
"coho","Copper River",1996,9.08130911117691,9.08130911117691,9.08130911117691
"coho","Copper River",1997,7.47427078334133,7.47427078334133,7.47427078334133
"coho","Copper River",1998,8.80142885591955,8.80142885591955,8.80142885591955
"coho","Copper River",1999,8.05510557577543,8.05510557577543,8.05510557577543
"coho","Copper River",2000,9.65164414720167,9.65164414720167,9.65164414720167
"coho","Copper River",2001,9.33718743607094,9.33718743607094,9.33718743607094
"coho","Copper River",2002,9.4375940585979,9.4375940585979,9.4375940585979
"coho","Copper River",2003,8.49729502028143,8.49729502028143,8.49729502028143
"coho","Copper River",2004,9.14200041542911,9.14200041542911,9.14200041542911
"coho","Copper River",2005,8.0560172270347,8.0560172270347,8.0560172270347
"coho","Copper River",2006,8.87457266438754,8.87457266438754,8.87457266438754
"coho","Copper River",2007,8.44492765082628,8.44492765082628,8.44492765082628
"coho","Copper River",2008,10.0729225015651,10.0729225015651,10.0729225015651
"coho","Copper River",2009,9.06628608426505,9.06628608426505,9.06628608426505
"coho","Copper River",2010,9.17290752679313,9.17290752679313,9.17290752679313
"coho","Copper River",2011,7.7891596085904,7.7891596085904,7.7891596085904
"coho","Copper River",2012,8.20571331406224,8.20571331406224,8.20571331406224
"coho","Copper River",2013,8.21117063546434,8.21117063546434,8.21117063546434
"coho","Copper River",2014,8.82047061101966,8.82047061101966,8.82047061101966
"coho","Copper River",2015,7.37154815644557,7.37154815644557,7.37154815644557
"coho","Copper River",2016,9.04318508724125,9.04318508724125,9.04318508724125
"coho","Kodiak",1975,8.46711111111111,7.33314760926154,9.61902312797689
"coho","Kodiak",1976,8.5065445026178,8.31575929954094,10.7632516508839
"coho","Kodiak",1977,8.52193080357143,8.35373266979996,9.40678261387996
"coho","Kodiak",1978,8.81571665744328,8.30451203365589,9.53584591178468
"coho","Kodiak",1979,8.02095734126984,7.9696746901925,8.45223666741856
"coho","Kodiak",1980,7.64123867069486,7.52490391545018,8.47495401974124
"coho","Kodiak",1981,8.24725924757473,8.21405675040266,8.96637557767703
"coho","Kodiak",1982,8.77109721554166,8.53928679485306,9.13859127701865
"coho","Kodiak",1983,9.01030593199708,8.82734271581931,9.10424850155927
"coho","Kodiak",1984,9.25548099786402,9.15749664909332,9.60101620979225
"coho","Kodiak",1985,8.95930610556179,8.8522026637603,9.5657012846354
"coho","Kodiak",1986,8.75596335732556,8.4139881188361,8.80013762013623
"coho","Kodiak",1987,8.42356455979834,8.14631381115334,10.3014706876839
"coho","Kodiak",1988,8.37814785489942,8.31200083200157,9.07273595008492
"coho","Kodiak",1989,8.76565406075635,8.76565406075635,8.76565406075635
"coho","Kodiak",1990,8.56770930885934,8.18634788828007,9.01058101294924
"coho","Kodiak",1991,7.7312891807753,7.19357621121133,7.93639422419998
"coho","Kodiak",1992,8.97788579348023,8.10548988878379,10.2195175513106
"coho","Kodiak",1993,7.11668968830701,6.65460226210725,8.42760303476477
"coho","Kodiak",1994,8.56627160717447,8.45452189755955,9.19343904859316
"coho","Kodiak",1995,8.14673786317213,8.02944571534669,8.62199085948794
"coho","Kodiak",1996,8.37233795914729,8.0209026509988,8.72377326729579
"coho","Kodiak",1997,8.09365045841745,7.93642912683262,8.25087179000229
"coho","Kodiak",1998,8.56312695175165,8.40617013214163,8.72008377136168
"coho","Kodiak",1999,7.52801415054108,7.35478008209664,7.70124821898552
"coho","Kodiak",2000,8.08897987436576,7.97603378531619,8.20192596341532
"coho","Kodiak",2001,7.98476442449304,7.75204094405405,8.21748790493203
"coho","Kodiak",2002,7.91406443064164,7.68954290071675,8.13858596056653
"coho","Kodiak",2003,7.95552703049487,7.55662115046184,8.3544329105279
"coho","Kodiak",2004,7.78849939588403,7.66073706445171,7.91626172731635
"coho","Kodiak",2005,7.62308105019845,7.40362850226175,7.84253359813514
"coho","Kodiak",2006,7.99353685810235,7.76071224097732,8.22636147522737
"coho","Kodiak",2007,7.40470897491952,7.36369502994509,7.44572291989394
"coho","Kodiak",2008,7.95911479641829,7.82225496994654,8.09597462289004
"coho","Kodiak",2009,6.81216564387192,6.56489177432421,7.05943951341963
"coho","Kodiak",2010,7.64943295612647,7.51294327860028,7.78592263365268
"coho","Kodiak",2011,6.64071716858119,6.02121457400098,6.7986172177373
"coho","Kodiak",2012,6.96619363246827,6.93330482903469,6.99908243590185
"coho","Kodiak",2013,7.13329145672187,6.5086662055968,7.75791670784694
"coho","Kodiak",2014,7.86490587677828,7.73258380411893,7.99722794943762
"coho","Kodiak",2015,6.25173691972513,6.21546729337099,6.28800654607928
"coho","Kodiak",2016,7.34503403527686,7.31780158994692,7.37226648060681
"coho","Kuskokwim",1975,7.6756667890276,7.53930192040544,7.81203165764976
"coho","Kuskokwim",1976,7.42189510920243,7.38562560375017,7.45816461465468
"coho","Kuskokwim",1977,7.63230421613707,7.61604883631995,7.64855959595419
"coho","Kuskokwim",1978,6.96575292456963,6.96575292456963,6.96575292456963
"coho","Kuskokwim",1979,8.03562790161828,8.01212971165194,8.05912609158463
"coho","Kuskokwim",1980,6.9297429620563,6.9297429620563,6.9297429620563
"coho","Kuskokwim",1981,6.5150117714717,6.5150117714717,6.5150117714717
"coho","Kuskokwim",1982,7.29098124998901,7.29098124998901,7.29098124998901
"coho","Kuskokwim",1983,6.76755516044621,6.76755516044621,6.76755516044621
"coho","Kuskokwim",1984,7.69199447612345,7.69199447612345,7.69199447612345
"coho","Kuskokwim",1985,7.48419410482121,7.48419410482121,7.48419410482121
"coho","Kuskokwim",1986,6.40069343814127,6.40069343814127,6.40069343814127
"coho","Kuskokwim",1987,7.22195537942538,7.22195537942538,7.22195537942538
"coho","Kuskokwim",1988,7.15426632870154,7.15426632870154,7.15426632870154
"coho","Kuskokwim",1989,7.28634707372486,7.28634707372486,7.28634707372486
"coho","Kuskokwim",1990,6.51862174661947,6.51862174661947,6.51862174661947
"coho","Kuskokwim",1991,6.4563671855304,6.4563671855304,6.4563671855304
"coho","Kuskokwim",1992,7.30879328610898,7.30879328610898,7.30879328610898
"coho","Kuskokwim",1993,6.62700492146995,6.62700492146995,6.62700492146995
"coho","Kuskokwim",1994,7.58754113692825,7.58754113692825,7.58754113692825
"coho","Kuskokwim",1995,7.14586664361955,7.14586664361955,7.14586664361955
"coho","Kuskokwim",1996,7.97101909668493,7.97101909668493,7.97101909668493
"coho","Kuskokwim",1997,7.53493178254522,7.53493178254522,7.53493178254522
"coho","Kuskokwim",1998,7.76820758831225,7.76820758831225,7.76820758831225
"coho","Kuskokwim",1999,6.56023069052122,6.56023069052122,6.56023069052122
"coho","Kuskokwim",2000,6.88530082390328,6.88530082390328,6.88530082390328
"coho","Kuskokwim",2001,7.72405392310026,7.72405392310026,7.72405392310026
"coho","Kuskokwim",2002,7.86447760139224,7.86447760139224,7.86447760139224
"coho","Kuskokwim",2003,7.95916665464356,7.95916665464356,7.95916665464356
"coho","Kuskokwim",2004,6.80067527809371,6.64843455798807,6.95291599819935
"coho","Kuskokwim",2005,7.4414221962104,7.4414221962104,7.4414221962104
"coho","Kuskokwim",2006,6.29189095018784,6.29189095018784,6.29189095018784
"coho","Kuskokwim",2007,7.24536924395172,7.24536924395172,7.24536924395172
"coho","Kuskokwim",2008,7.0970979345869,7.0970979345869,7.0970979345869
"coho","Kuskokwim",2009,7.54855711559857,7.54855711559857,7.54855711559857
"coho","Kuskokwim",2010,7.05019209157672,7.05019209157672,7.05019209157672
"coho","Kuskokwim",2011,7.13457053291536,7.13457053291536,7.13457053291536
"coho","Kuskokwim",2012,6.11910590144214,6.11910590144214,6.11910590144214
"coho","Kuskokwim",2013,7.60020297181373,7.60020297181373,7.60020297181373
"coho","Norton Sound",1975,7.37508763729843,7.37508763729843,7.37508763729843
"coho","Norton Sound",1976,7.19957697537392,7.19957697537392,7.19957697537392
"coho","Norton Sound",1977,7.73174778761062,7.73174778761062,7.73174778761062
"coho","Norton Sound",1978,6.93740624573844,6.93740624573844,6.93740624573844
"coho","Norton Sound",1979,8.06940692139457,8.06940692139457,8.06940692139457
"coho","Norton Sound",1980,6.79369053580371,6.79369053580371,6.79369053580371
"coho","Norton Sound",1981,6.71918466764951,6.71918466764951,6.71918466764951
"coho","Norton Sound",1982,7.06997415231593,7.06997415231593,7.06997415231593
"coho","Norton Sound",1983,7.06129657288177,7.06129657288177,7.06129657288177
"coho","Norton Sound",1984,7.70990791896869,7.70990791896869,7.70990791896869
"coho","Norton Sound",1985,7.71562095132334,7.71562095132334,7.71562095132334
"coho","Norton Sound",1986,6.89337718558498,6.89337718558498,6.89337718558498
"coho","Norton Sound",1987,7.30298306227353,7.30298306227353,7.30298306227353
"coho","Norton Sound",1988,7.5350469174307,7.5350469174307,7.5350469174307
"coho","Norton Sound",1989,7.63539044249393,7.63539044249393,7.63539044249393
"coho","Norton Sound",1990,7.53101890255741,7.53101890255741,7.53101890255741
"coho","Norton Sound",1991,7.37585475123792,7.37585475123792,7.37585475123792
"coho","Norton Sound",1992,7.78467414657436,7.78467414657436,7.78467414657436
"coho","Norton Sound",1993,6.63694939081537,6.63694939081537,6.63694939081537
"coho","Norton Sound",1994,7.54147798155224,7.54147798155224,7.54147798155224
"coho","Norton Sound",1995,7.44309687743457,7.44309687743457,7.44309687743457
"coho","Norton Sound",1996,8.422305497594,8.422305497594,8.422305497594
"coho","Norton Sound",1997,7.27871391401313,7.27871391401313,7.27871391401313
"coho","Norton Sound",1998,7.86312097790187,7.86312097790187,7.86312097790187
"coho","Norton Sound",2012,6.63036008981955,6.63036008981955,6.63036008981955
"coho","Norton Sound",2014,7.24610146468754,7.24610146468754,7.24610146468754
"coho","Norton Sound",2015,7.97232027354694,7.97232027354694,7.97232027354694
"coho","Prince William Sound",1975,8.11210974456008,7.85518670401394,8.32727093162946
"coho","Prince William Sound",1976,8.21271076523995,8.02127107652399,8.58160516485922
"coho","Prince William Sound",1977,8.21,8.05758536585366,8.37160240963855
"coho","Prince William Sound",1978,8.57862281603289,6.37036228160329,8.74956533837185
"coho","Prince William Sound",1979,7.69703543022415,7.53237959936044,8.47355831666652
"coho","Prince William Sound",1980,8.75425617088129,7.67575305365353,9.17407448706512
"coho","Prince William Sound",1981,7.23019571295433,6.31409099986686,9.05955803283389
"coho","Prince William Sound",1982,7.72341634722845,5.5739021471413,9.46336547948107
"coho","Prince William Sound",1983,8.2081313684446,6.36079704909766,9.1007314897413
"coho","Prince William Sound",1984,6.17310689985633,5.50297049925036,8.19902048633613
"coho","Prince William Sound",1985,8.04659755722057,7.83995897514964,8.56255763568623
"coho","Prince William Sound",1986,8.63748325126627,8.35908121354022,9.58551836155153
"coho","Prince William Sound",1987,7.63920087466455,7.06046366206025,8.79950100032953
"coho","Prince William Sound",1988,8.30829304183309,6.71838458253917,9.30816614563273
"coho","Prince William Sound",1989,7.90829109490254,6.570379404176,8.20271290388099
"coho","Prince William Sound",1990,8.69607183602078,7.9088369125154,8.82635244667628
"coho","Prince William Sound",1991,7.95396797958694,7.27903884310134,8.56475869276978
"coho","Prince William Sound",1992,8.18564236389525,7.51443283004259,8.79828166309093
"coho","Prince William Sound",1993,7.25087364355343,7.24297718937154,7.8428758258938
"coho","Prince William Sound",1994,8.38211977012115,7.65294182858986,8.90785437199974
"coho","Prince William Sound",1995,8.39565804260753,7.84650249454204,8.85008443430641
"coho","Prince William Sound",1996,8.0979803630708,7.87312269820701,8.34651206238467
"coho","Prince William Sound",1997,8.07169705053103,7.6066400219911,8.63432659474691
"coho","Prince William Sound",1998,8.12878930437568,7.8330529442333,8.88754641089109
"coho","Prince William Sound",1999,7.46404860838839,7.01674540747603,8.12366723336454
"coho","Prince William Sound",2000,8.96335633822238,8.57326232719798,9.74933037408121
"coho","Prince William Sound",2001,7.91391277796711,7.21083128034819,8.42576482663105
"coho","Prince William Sound",2002,8.25202144433933,8.10397195645002,8.33686627671494
"coho","Prince William Sound",2003,6.91480979880556,5.31323401392846,7.96944315569591
"coho","Prince William Sound",2004,7.79706911672846,7.13286418175585,8.51721092643789
"coho","Prince William Sound",2005,7.57509992183237,7.13074130106104,7.87097731974014
"coho","Prince William Sound",2006,8.55342205598905,7.96250055755983,9.54989877479452
"coho","Prince William Sound",2007,8.59499478782353,8.02878898272886,9.03617127325197
"coho","Prince William Sound",2008,8.70952177472737,8.20173238398588,9.24000432388961
"coho","Prince William Sound",2009,8.08498741962539,7.69217318663204,8.85945110230825
"coho","Prince William Sound",2010,8.06364806568024,7.9833568598548,8.3999404584
"coho","Prince William Sound",2011,6.50902503095999,6.06224529795925,7.58738981709354
"coho","Prince William Sound",2012,7.16021325912913,6.78709218127613,7.76510680958826
"coho","Prince William Sound",2013,7.62624748811981,7.04883095600939,7.698222945555
"coho","Prince William Sound",2014,6.83220834915992,6.05699722173972,7.71209205888451
"coho","Prince William Sound",2015,6.64597335478668,6.31768186958851,6.76572933616171
"coho","Prince William Sound",2016,8.00909450375643,7.27380418721775,8.40822396710844
"coho","Southeast",1975,7.34689283590303,5.4591600680092,9.72654828273072
"coho","Southeast",1976,7.3932535218833,5.86843805967381,9.9662741896563
"coho","Southeast",1977,8.49153069153069,7.32814729147503,10.5677432399935
"coho","Southeast",1978,6.72312356259171,5.20362333742396,9.22491427243352
"coho","Southeast",1979,6.82001663227186,6.15098377401169,9.46676305693066
"coho","Southeast",1980,7.03522856116506,6.20978715191065,9.62773146944977
"coho","Southeast",1981,7.31811357651882,6.54257051541529,9.93736352996051
"coho","Southeast",1982,7.10258833268411,6.33236320904713,9.36592084538056
"coho","Southeast",1983,6.84905993123055,5.98809670308336,9.56163710434848
"coho","Southeast",1984,8.12613918624273,7.64924115669556,10.0238755166815
"coho","Southeast",1985,7.62893333582278,6.86007193706365,10.0735984868508
"coho","Southeast",1986,7.57915049538697,6.87411741412811,9.45376190007477
"coho","Southeast",1987,6.70530008035304,6.14784035711177,8.65971301098956
"coho","Southeast",1988,7.68265628118891,6.79463288754436,9.98535203918327
"coho","Southeast",1989,6.81321521425427,6.04831108653291,8.79037682235985
"coho","Southeast",1990,7.06719659543044,5.94440184311903,9.04121576206956
"coho","Southeast",1991,6.9522389325895,6.04656772505451,9.01206841148074
"coho","Southeast",1992,7.37916562545143,6.41793292313156,9.38146313803954
"coho","Southeast",1993,6.26381322287681,5.52588840863241,7.80746830606735
"coho","Southeast",1994,7.31615079378949,6.61676370620341,9.10384762742274
"coho","Southeast",1995,7.48129698396884,6.81491499780355,9.35889291349205
"coho","Southeast",1996,7.22162713593471,6.47125618372186,8.79234065847092
"coho","Southeast",1997,6.47934298657253,5.70679702146203,8.64062128910355
"coho","Southeast",1998,7.32786254959412,7.0232497022909,9.41316642586649
"coho","Southeast",1999,5.87439719421306,5.11871536668746,7.67008262372483
"coho","Southeast",2000,6.82967620514137,6.29637255337394,8.77694702482626
"coho","Southeast",2001,6.36227456391052,6.00518712280956,8.24481868855247
"coho","Southeast",2002,7.03168172082006,6.42946525712263,8.88916503872825
"coho","Southeast",2003,6.74569635557603,6.00942395975288,8.4868918635235
"coho","Southeast",2004,6.75260458151464,6.50341286151761,9.41798412437954
"coho","Southeast",2005,5.8448176498905,5.56502441465595,8.08909585187857
"coho","Southeast",2006,6.47926722246599,6.12298455278259,9.04769748689369
"coho","Southeast",2007,6.26238779073302,5.46263380952964,7.94531333928719
"coho","Southeast",2008,7.51606224963664,6.74151600271195,9.42760504276973
"coho","Southeast",2009,6.07150793298076,5.7043500622914,8.85465337551564
"coho","Southeast",2010,7.01261349693252,5.60046548514533,8.98476545894302
"coho","Southeast",2011,5.63319288389513,5.30753967132424,7.65012478781586
"coho","Southeast",2012,5.95435677112705,5.56521461093214,7.35750213647668
"coho","Southeast",2013,5.9075989092967,5.26709425529099,7.79266669179135
"coho","Southeast",2014,6.52869207514706,6.10636920252577,8.90275752378122
"coho","Southeast",2015,6.3483173368971,5.81109882309118,8.29091060147822
"coho","Southeast",2016,7.05009305210918,6.27377178037953,8.823893919724
"coho","Yukon",1975,6.63157894736842,6.58324818819057,7.09374041900869
"coho","Yukon",1976,7.18421052631579,6.66946862472919,7.47041514421208
"coho","Yukon",1977,7.7037435018732,7.68307457902027,7.87880913279602
"coho","Yukon",1978,6.81297636358843,6.51976827096665,7.10618445621021
"coho","Yukon",1979,7.24038117864479,7.12073831907172,7.36002403821785
"coho","Yukon",1980,6.23695436345178,6.03660174609661,6.43730698080696
"coho","Yukon",1981,6.22293174723219,5.7375992971722,6.70826419729218
"coho","Yukon",1982,6.57012219442514,6.49577831898139,6.64446606986889
"coho","Yukon",1983,6.45791765331748,6.03670552303195,6.87912978360301
"coho","Yukon",1984,6.77292083382775,6.26895989207128,7.27688177558422
"coho","Yukon",1985,6.90619039638194,6.49481771282255,7.31756307994134
"coho","Yukon",1986,6.14923928112846,5.97632347664558,6.32215508561135
"coho","Yukon",1988,6.95555421866707,6.64794757236946,7.26316086496467
"coho","Yukon",1989,6.62090416707064,6.06582335756872,7.17598497657256
"coho","Yukon",1990,6.51514065729052,6.26863215890348,6.76164915567756
"coho","Yukon",1991,6.33097949504917,5.78119619272511,6.88076279737322
"coho","Yukon",1992,6.20576571079927,6.20576571079927,6.20576571079927
"coho","Yukon",1995,6.94194773780159,6.90098160841642,6.98291386718675
"coho","Yukon",1996,7.44022485261414,7.2533564913159,7.62709321391237
"coho","Yukon",1997,7.24271141250797,7.24271141250797,7.24271141250797
"coho","Yukon",1999,6.45971267957527,6.45971267957527,6.45971267957527
"coho","Yukon",2005,6.93929653779043,6.93929653779043,6.93929653779043
"coho","Yukon",2006,6.1945358238082,6.1945358238082,6.1945358238082
"coho","Yukon",2007,7.51202351470826,7.51202351470826,7.51202351470826
"coho","Yukon",2011,6.52107900943396,6.52107900943396,6.52107900943396
"coho","Yukon",2015,6.244126659857,6.244126659857,6.244126659857
"coho","Yukon",2016,5.91550594515894,5.91550594515894,5.91550594515894
"pink","Alaska Peninsula and Aleutian Islands",1975,3.48125,2.90840903525955,4.15581730769231
"pink","Alaska Peninsula and Aleutian Islands",1976,3.93647148871029,3.23250620347395,4.16405283455744
"pink","Alaska Peninsula and Aleutian Islands",1977,3.68022181146026,2.97784182042458,3.87172588484973
"pink","Alaska Peninsula and Aleutian Islands",1978,3.5781845778046,3.01981441253123,3.91309070062002
"pink","Alaska Peninsula and Aleutian Islands",1979,3.94029766376977,3.57139216805236,4.18813178261058
"pink","Alaska Peninsula and Aleutian Islands",1980,3.46925034966848,3.0345599594921,4.0302088042361
"pink","Alaska Peninsula and Aleutian Islands",1981,3.67834790654751,3.3806232564767,4.71074764919228
"pink","Alaska Peninsula and Aleutian Islands",1982,3.406310359831,3.00946865755747,3.53101982162816
"pink","Alaska Peninsula and Aleutian Islands",1983,4.04409528636594,3.58818385181883,4.53571079347732
"pink","Alaska Peninsula and Aleutian Islands",1984,3.56994146995425,3.21377066513308,4.159546044614
"pink","Alaska Peninsula and Aleutian Islands",1985,4.01555691268155,3.64598142190062,4.19905269803286
"pink","Alaska Peninsula and Aleutian Islands",1986,3.51210586407212,3.08511949406823,4.03871639298242
"pink","Alaska Peninsula and Aleutian Islands",1987,3.81440123219099,3.48886976857176,3.94026779263394
"pink","Alaska Peninsula and Aleutian Islands",1988,3.37785621971814,3.2021323092468,3.83926101088633
"pink","Alaska Peninsula and Aleutian Islands",1989,3.63524675838969,3.20224868181382,3.9416144823585
"pink","Alaska Peninsula and Aleutian Islands",1990,3.05459656919295,2.82143194375693,3.34356878416565
"pink","Alaska Peninsula and Aleutian Islands",1991,3.50002827257659,3.17719200947874,3.73923053035309
"pink","Alaska Peninsula and Aleutian Islands",1992,3.39844020133942,3.18273941646542,3.69758530090605
"pink","Alaska Peninsula and Aleutian Islands",1993,3.3315360758457,3.05910856548363,3.56326800361558
"pink","Alaska Peninsula and Aleutian Islands",1994,3.43517720278638,3.17338563428355,3.74687202019236
"pink","Alaska Peninsula and Aleutian Islands",1995,3.56146731522977,3.35030279001356,3.76385742731831
"pink","Alaska Peninsula and Aleutian Islands",1996,3.34265755322032,3.21472688889577,3.66234471037224
"pink","Alaska Peninsula and Aleutian Islands",1997,3.25043098210351,3.12825411208134,3.3651772071778
"pink","Alaska Peninsula and Aleutian Islands",1998,3.51826114153623,3.44049781222985,3.68134221919235
"pink","Alaska Peninsula and Aleutian Islands",1999,3.16377921225719,3.00465674209149,3.27911370432488
"pink","Alaska Peninsula and Aleutian Islands",2000,3.01835342429461,2.84783751457321,3.12072091875696
"pink","Alaska Peninsula and Aleutian Islands",2001,3.61585420428067,3.36282204816386,3.69084339211618
"pink","Alaska Peninsula and Aleutian Islands",2002,3.48638565272259,3.29807656894821,3.67469473649697
"pink","Alaska Peninsula and Aleutian Islands",2003,3.69813876342653,3.55366317484223,3.84261435201083
"pink","Alaska Peninsula and Aleutian Islands",2004,3.22233273714891,3.17820662040862,3.28473596767
"pink","Alaska Peninsula and Aleutian Islands",2005,3.1769163509181,2.99997424378746,3.20593046788823
"pink","Alaska Peninsula and Aleutian Islands",2006,3.31468513416711,2.79750173220194,3.41158995449293
"pink","Alaska Peninsula and Aleutian Islands",2007,3.6588532642109,3.63704866239974,3.68065786602206
"pink","Alaska Peninsula and Aleutian Islands",2008,3.50169001778352,3.11360725380514,3.67861242390858
"pink","Alaska Peninsula and Aleutian Islands",2009,3.27266685899556,3.21219579561891,3.33130696237881
"pink","Alaska Peninsula and Aleutian Islands",2010,2.96245306633292,2.80319251563299,3.4219943884499
"pink","Alaska Peninsula and Aleutian Islands",2011,3.10858560988847,2.81201441044658,3.29617084179039
"pink","Alaska Peninsula and Aleutian Islands",2012,3.35220372636391,3.01548784175967,3.54069084538701
"pink","Alaska Peninsula and Aleutian Islands",2013,3.07758143093745,2.9706760234183,3.27056305620747
"pink","Alaska Peninsula and Aleutian Islands",2014,3.27793258673059,3.24080453952617,3.28860827889902
"pink","Alaska Peninsula and Aleutian Islands",2015,3.14345943703519,2.94955143298076,3.35118156706503
"pink","Alaska Peninsula and Aleutian Islands",2016,3.27717322330251,2.98558519801962,3.61371142233261
"pink","Bristol Bay",1975,4.10494691119691,3.45924469111969,4.75064913127413
"pink","Bristol Bay",1976,3.46675455612639,3.42822519220407,3.50528392004871
"pink","Bristol Bay",1977,5.02669943145088,3.77807977921066,6.27531908369109
"pink","Bristol Bay",1978,3.24104936766711,3.21321593334688,3.26888280198734
"pink","Bristol Bay",1979,4.73055279305279,3.77674078299078,5.6843648031148
"pink","Bristol Bay",1980,3.40800849313613,3.34322484398,3.47279214229226
"pink","Bristol Bay",1981,3.48195246636588,3.45900438808192,3.50490054464983
"pink","Bristol Bay",1982,3.38702993015515,3.30874964813018,3.46531021218013
"pink","Bristol Bay",1983,4.49742396829499,4.47303006806238,4.52181786852761
"pink","Bristol Bay",1984,3.26104979200298,3.16298817045936,3.35911141354661
"pink","Bristol Bay",1985,3.93244266778877,3.90875447086051,3.95613086471702
"pink","Bristol Bay",1986,3.51661718446731,3.4161603462166,3.61707402271802
"pink","Bristol Bay",1987,3.850625,3.7881875,3.9130625
"pink","Bristol Bay",1988,3.56971530614623,3.54973093768418,3.58969967460829
"pink","Bristol Bay",1989,3.80219616984323,3.72032656885598,3.88406577083048
"pink","Bristol Bay",1990,3.71685045971242,3.48020239082578,3.95349852859906
"pink","Bristol Bay",1991,3.30004249893753,3.22392690182745,3.3761580960476
"pink","Bristol Bay",1992,3.62320319190392,3.53308192617523,3.71332445763261
"pink","Bristol Bay",1993,3.34937402190923,3.31381064162754,3.38493740219092
"pink","Bristol Bay",1994,3.77911319770006,3.76745363681448,3.79077275858564
"pink","Bristol Bay",1995,3.55010324652977,3.54414075943559,3.55606573362395
"pink","Bristol Bay",1996,3.52310972470619,3.39165142365023,3.65456802576216
"pink","Bristol Bay",1997,3.35805626598465,3.30971867007673,3.40639386189258
"pink","Bristol Bay",1998,3.31939977410073,3.26112269896757,3.3776768492339
"pink","Bristol Bay",1999,3.3965034965035,3.26874125874126,3.52426573426573
"pink","Bristol Bay",2000,3.58293996932591,3.50321267999487,3.66266725865696
"pink","Bristol Bay",2001,3.00301507537688,2.73572864321608,3.27030150753769
"pink","Bristol Bay",2002,3.86887364620939,3.83208736462094,3.90565992779783
"pink","Bristol Bay",2003,4.92117647058824,4.05611764705882,5.78623529411765
"pink","Bristol Bay",2004,4.0940224788715,3.94984250238025,4.23820245536276
"pink","Bristol Bay",2005,3.48464677236041,3.42716186033463,3.54213168438619
"pink","Bristol Bay",2006,3.7263857343694,3.700835263012,3.75193620572679
"pink","Bristol Bay",2007,3.55442613354946,3.41250056283489,3.69635170426404
"pink","Bristol Bay",2008,3.53356325989771,3.49915745169334,3.56796906810209
"pink","Bristol Bay",2009,3.42435018937751,3.21737647092838,3.63132390782664
"pink","Bristol Bay",2010,3.34291382827445,3.26785232329557,3.41797533325332
"pink","Bristol Bay",2011,3.19953429611831,3.02158091604944,3.37748767618717
"pink","Bristol Bay",2012,3.1450892674811,3.07848722821708,3.21169130674512
"pink","Bristol Bay",2013,3.95444909344491,3.57745327754533,4.33144490934449
"pink","Bristol Bay",2014,3.64239775579399,3.58898476157697,3.69581075001101
"pink","Bristol Bay",2015,3.58896850424143,3.49798386896908,3.67995313951379
"pink","Bristol Bay",2016,3.91537759203258,3.89400525758376,3.93674992648141
"pink","Chignik",1975,3.93910677850827,3.93910677850827,3.93910677850827
"pink","Chignik",1976,4.42696825344623,4.42696825344623,4.42696825344623
"pink","Chignik",1977,4.02750964772175,4.02750964772175,4.02750964772175
"pink","Chignik",1978,3.50633312125913,3.50633312125913,3.50633312125913
"pink","Chignik",1979,3.75697448224386,3.75697448224386,3.75697448224386
"pink","Chignik",1980,3.32528341653105,3.32528341653105,3.32528341653105
"pink","Chignik",1981,3.85284053078984,3.85284053078984,3.85284053078984
"pink","Chignik",1982,3.3395007093303,3.3395007093303,3.3395007093303
"pink","Chignik",1983,3.7390107666154,3.7390107666154,3.7390107666154
"pink","Chignik",1984,3.71318900137891,3.71318900137891,3.71318900137891
"pink","Chignik",1985,4.02010266786571,4.02010266786571,4.02010266786571
"pink","Chignik",1986,3.66901448715472,3.66901448715472,3.66901448715472
"pink","Chignik",1987,3.64526390436633,3.64526390436633,3.64526390436633
"pink","Chignik",1988,3.57788992842889,3.57788992842889,3.57788992842889
"pink","Chignik",1989,3.4017393187067,3.4017393187067,3.4017393187067
"pink","Chignik",1990,3.04658114063795,3.04658114063795,3.04658114063795
"pink","Chignik",1991,2.87024166879529,2.87024166879529,2.87024166879529
"pink","Chignik",1992,3.73151848376854,3.73151848376854,3.73151848376854
"pink","Chignik",1993,3.22386491520761,3.22386491520761,3.22386491520761
"pink","Chignik",1994,3.46736449916367,3.46736449916367,3.46736449916367
